url,title,date_extracted,content,category,title_en,content_en
https://www.1tv.ru/news/2026-01-25/531948,В российских школах появятся оценки за поведение,2026-01-25,"Выпуск новостей в 18:00 от 13.02.2026
Смотрите в этом выпуске: за 5 лет в «Круг добра» попали больше 30 тысяч детей, которым помогли и помогают лекарствами, средствами реабилитации; в ДНР российские подразделения методично штурмуют укрепрайоны ВСУ в пригородах Димитрова; стали известны даты нового раунда трехсторонних переговоров Россия — США — Украина; четыре населенных пункта освободила российская армия за неделю.
13 февраля, 18:45",,Russian schools will be assessed for behavior,"News release at 18:00 from 13.02. 2026
For 5 years, the Circle of Kindness included more than 30,000 children who were helped and helped with medicines, rehabilitation equipment; in the DPR, Russian units methodically stormed the fortified areas of the AFU in the suburbs of Dimitrov; the dates of a new round of trilateral negotiations between Russia and the United States and Ukraine became known; four settlements were liberated by the Russian army in a week.
February 13, 18:45"
https://www.1tv.ru/news/2026-01-24/531852,На Камчатку направили дополнительную партию спецтехники для расчистки снега,2026-01-24,"Выпуск новостей в 18:00 от 13.02.2026
Смотрите в этом выпуске: за 5 лет в «Круг добра» попали больше 30 тысяч детей, которым помогли и помогают лекарствами, средствами реабилитации; в ДНР российские подразделения методично штурмуют укрепрайоны ВСУ в пригородах Димитрова; стали известны даты нового раунда трехсторонних переговоров Россия — США — Украина; четыре населенных пункта освободила российская армия за неделю.
13 февраля, 18:45",,An additional batch of special equipment was sent to Kamchatka to clear snow,"News release at 18:00 from 13.02. 2026
For 5 years, the Circle of Kindness included more than 30,000 children who were helped and helped with medicines, rehabilitation equipment; in the DPR, Russian units methodically stormed the fortified areas of the AFU in the suburbs of Dimitrov; the dates of a new round of trilateral negotiations between Russia and the United States and Ukraine became known; four settlements were liberated by the Russian army in a week.
February 13, 18:45"
https://www.1tv.ru/news/2026-02-06/533043,Снежный циклон ударил по Сахалину: появились кадры последствий стихии,2026-02-06,"Девушка с редким заболеванием рассказала о помощи Руслана Осташко и фонда «Круг добра»
В 2023 году Виктория Шеповалова стала гостьей программы «Время покажет», после чего Осташко и его супруга стали опекунами девушки.
13 февраля, 18:55",,Snow cyclone hit Sakhalin: there were footage of the consequences of the disaster,"A girl with a rare disease told about the help of Ruslan Ostashko and the Fund “Circle of Good”
In 2023, Victoria Shepovalova became a guest of the program “Time will show”, after which Ostashko and his wife became guardians of the girl.
February 13, 18:55"
https://www.1tv.ru/news/2026-01-27/532057,Выпуск новостей в 12:00 от 27.01.2026,2026-01-27,"Боевики ВСУ обстреляли территорию школы в Запорожской области
Пострадавших нет, отметил губернатор региона.
13 февраля, 19:25",,News release at 12:00 from 27.01. 2026,"Militants of the AFU shelled the territory of the school in the Zaporozhye region
There were no casualties, the governor said.
February 13, 19:25"
https://www.1tv.ru/news/2026-01-27/532056,"«Если нет секретов в семье, это уже реклама майонеза» — актер Сергей Ходьков о детективе «Капкан на судью»",2026-01-27,"Боевики ВСУ обстреляли территорию школы в Запорожской области
Пострадавших нет, отметил губернатор региона.
13 февраля, 19:25",,"“If there are no secrets in the family, this is an advertisement for mayonnaise” – actor Sergey Khodkov about the detective “Trap on the judge”","Militants of the AFU shelled the territory of the school in the Zaporozhye region
There were no casualties, the governor said.
February 13, 19:25"
https://www.1tv.ru/news/2026-01-26/531993,На Шри-Ланке слон напал на микроавтобус с российскими туристами,2026-01-26,"Пробка от бутылки оказалась в легких мужчины после прогулки на снегоходе в Москве
Хирурги НИИ им. Склифосовского спасли мужчину.
13 февраля, 19:49",,"In Sri Lanka, an elephant attacked a minibus with Russian tourists","Cork from the bottle was in the lungs of a man after a walk on a snowmobile in Moscow
Surgeons of the Sklifosovsky Research Institute saved the man.
February 13, 19:49"
https://www.1tv.ru/news/2026-02-07/533149,После дальнего похода в Петропавловск-Камчатский вернулся корвет «Гремящий»,2026-02-07,"Пробка от бутылки оказалась в легких мужчины после прогулки на снегоходе в Москве
Хирурги НИИ им. Склифосовского спасли мужчину.
13 февраля, 19:49",,"After a long campaign in Petropavlovsk-Kamchatsky returned the corvette ""Gremishya""","Cork from the bottle was in the lungs of a man after a walk on a snowmobile in Moscow
Surgeons of the Sklifosovsky Research Institute saved the man.
February 13, 19:49"
https://www.1tv.ru/news/2026-01-12/530760,За сутки в столичном регионе выпало еще 20% месячной нормы осадков,2026-01-12,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,During the day in the capital region fell another 20% of the monthly rainfall,"Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-11/530718,Росавиация: в Москве из-за непогоды возможны корректировки в расписании полетов,2026-01-11,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,Rosaviatsiya: in Moscow due to bad weather may adjust the flight schedule,"Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-06/530442,Главное Рождественское богослужение в Храме Христа Спасителя транслирует Первый канал,2026-01-06,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,The main Christmas service in the Cathedral of Christ the Savior broadcasts the First channel,"Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-12/530776,В США уголовное преследование грозит главе Федеральной резервной системы,2026-01-12,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,"In the United States, criminal prosecution threatens the head of the Federal Reserve","Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-10/530670,Фильм «Буратино» покоряет все больше зрителей по всей стране,2026-01-10,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,The film “Buratino” conquers more and more viewers across the country,"Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-05/530387,КНДР провела учебные пуски ракет на гиперзвуке,2026-01-05,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,North Korea conducted training rocket launches at hypersonic,"Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-11/530724,"Убийства, погромы и поджоги в Иране западная пресса называет «мирным протестом»",2026-01-11,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,"Murders, pogroms and arson in Iran, Western press calls “peaceful protest”","Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-10/530660,Cиноптики назвали снегопад в столичном регионе самым мощным за последние полвека,2026-01-10,"Сугробы высотой в два этажа: мощный циклон парализовал Камчатку
Техника не справляется, а ветер сбивает с ног.
Сегодня, 09:58",,Forecasters called the snowfall in the capital region the most powerful in the last half century,"Drills two floors high: a powerful cyclone paralyzed Kamchatka
Techniques fail, and the wind knocks you down.
Today, 09:58."
https://www.1tv.ru/news/2026-01-09/530600,"Власти США освободили российских моряков, входивших в экипаж танкера «Маринера»",2026-01-09,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,U.S. authorities released Russian sailors who were part of the crew of the tanker Mariner,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-08/530556,В США проходят многотысячные протесты после убийства женщины сотрудником миграционной службы,2026-01-08,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,Thousands protest in U.S. after woman killed by immigration officer,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-12/530802,Беспилотники для легендарной «четверки» — результат сбора военкора Дмитрия Кулько и ОНФ,2026-01-12,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,Drones for the legendary “four” – the result of the collection of military officer Dmitry Kulko and the ONF,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/issue/2026-01-10/21:00,Выпуск программы «Время» в 21:00 от 10.01.2026,2026-01-10,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,"Release of the program ""Time"" at 21:00 from 10.01. 2026","In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-05/530392,Вячеслав Володин на примере Смоленской области изучил возможности организации детского отдыха,2026-01-05,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,Vyacheslav Volodin on the example of the Smolensk region studied the possibility of organizing children's rest and,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-12/530759,В Сочи готовятся к сбору большого урожая бананов,2026-01-12,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,In Sochi are preparing to harvest a large harvest of bananas,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/issue/2026-01-01/10:00,Выпуск новостей в 10:00 от 01.01.2026,2026-01-01,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,News release at 10:00 from 01.01. 2026,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-13/530834,2026 год обещает быть одним из лучших для наблюдения северного сияния,2026-01-13,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,2026 promises to be one of the best years to observe the Northern Lights,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-01/530151,В Минобороны сообщили о новых ударах по украинским военным тылам,2026-01-01,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,The Ministry of Defense reported new strikes on the Ukrainian military rear,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/issue/2026-01-08/18:00,Выпуск новостей в 18:00 от 08.01.2026,2026-01-08,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,News release at 18:00 from 08.01. 2026,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-08/530553,Россия требует от США обеспечить достойное обращение с россиянами на борту «Маринеры»,2026-01-08,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,Russia demands from the United States to ensure decent treatment of Russians on board the Mariners,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-12/530784,В Иране заявили о доказательствах причастности к беспорядкам США и Израиля,2026-01-12,"В роддоме Новокузнецка начались проверки после сообщений о гибели младенцев
Об этом сообщили в пресс-службах СК и прокуратуры по региону.
Сегодня, 10:11",,Iran says evidence of US and Israeli involvement in unrest,"In the hospital Novokuznetsk began inspections after reports of the death of babies
This was reported in the press services of the UK and the Prosecutor’s office in the region.
Today, 10:11."
https://www.1tv.ru/news/2026-01-10/530659,В Омске ВАЗ сбил перебегавших дорогу детей,2026-01-10,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"In Omsk, VAZ shot down children running across the road","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-12/530798,Комику Артемию Останину* продлили арест,2026-01-12,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Comedian Artemy Ostanin* extended arrest,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-06/530449,В новогодние каникулы многие стремятся посетить музеи Москвы и Санкт-Петербурга,2026-01-06,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"During the New Year holidays, many people tend to visit the museums of Moscow and St. Petersburg.","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/issue/2026-01-03/12:00,Выпуск новостей в 12:00 от 03.01.2026,2026-01-03,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,News release at 12:00 from 03.01. 2026,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-06/530444,За сутки наши войска продолжили продвижение на всех ключевых направлениях СВО,2026-01-06,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"During the day, our troops continued to advance in all key areas of the SVO","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-12/530741,В столичном регионе за сутки выпало 20% месячной нормы осадков,2026-01-12,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,In the capital region for the day fell 20% of the monthly rainfall,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/issue/2026-01-03/10:00,Выпуск новостей в 10:00 от 03.01.2026,2026-01-03,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,News release at 10:00 from 03.01. 2026,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/issue/2026-01-02/21:00,Выпуск программы «Время» в 21:00 от 02.01.2026,2026-01-02,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"Release of the program ""Time"" at 21:00 from 02.01. 2026","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-06/530440,Кактус не поможет: в МВД рассказали о популярных мифах в сфере кибербезопасности,2026-01-06,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Cactus will not help: the interior Ministry told about popular myths in the field of cybersecurity,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-08/530555,Французские фермеры протестуют против сделки ЕС с общим рынком Южной Америки,2026-01-08,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,French farmers protest EU deal with South America common market,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/issue/2026-01-08/12:00,Выпуск новостей в 12:00 от 08.01.2026,2026-01-08,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,News release at 12:00 from 08.01. 2026,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-12/530732,Гороскоп на 12 января для всех знаков зодиака,2026-01-12,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Horoscope for January 12 for all zodiac signs,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/issue/2026-01-07/21:00,Выпуск программы «Время» в 21:00 от 07.01.2026,2026-01-07,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"Release of the program ""Time"" at 21:00 from 07.01. 2026","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-05/530390,"Акция «Елка желаний» помогает исполнить заветные мечты детей, особо нуждающихся в заботе",2026-01-05,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,The “Wish Tree” campaign helps to fulfill the cherished dreams of children who especially need care,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/issue/2026-01-12/21:00,Выпуск программы «Время» в 21:00 от 12.01.2026,2026-01-12,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"Release of the program ""Time"" at 21:00 from 12.01. 2026","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-12/530734,Массированные удары российская армия нанесла по военным тылам на Украине,2026-01-12,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Massive attacks by the Russian army on the military rear in Ukraine,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-08/530560,В рамках акции «Елка желаний» министр обороны Андрей Белоусов исполнил мечты детей,2026-01-08,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"Within the framework of the “Tree of wishes” campaign, Defense Minister Andrei Belousov fulfilled the dreams of children","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-02/530214,Поезд Деда Мороза сделал двухдневную остановку в Москве,2026-01-02,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Train Santa Claus made a two-day stop in Moscow,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/issue/2026-01-03/21:00,Выпуск программы «Время» в 21:00 от 03.01.2026,2026-01-03,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"Release of the program ""Time"" at 21:00 from 03.01. 2026","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-03/530270,МИД России осудил агрессию США против Венесуэлы и поддержал созыв Совбеза ООН,2026-01-03,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,The Russian Foreign Ministry condemned the US aggression against Venezuela and supported the convening of the UN Security Council,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-09/530615,Девять человек пострадали в ДТП в Архангельской области,2026-01-09,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Nine people were injured in an accident in the Arkhangelsk region,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-09/530608,"В Германии планируют принять закон, который легализует обыски в офисах технологических гигантов и редакциях СМИ",2026-01-09,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"In Germany, plans to adopt a law that will legalize searches in the offices of tech giants and media outlets","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-13/530838,Гороскоп на 13 января для всех знаков зодиака,2026-01-13,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Horoscope for January 13 for all zodiac signs,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-02/530212,Глава Росавиации отметил стабильность работы российских авиакомпании и воздушных гаваней в новогодние праздники,2026-01-02,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,The head of Rosaviatsiya noted the stability of the work of Russian airlines and air harbors during the New Year holidays,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-01/530153,Российских защитников пригласили на съемки «Новогодней ночи на Первом»,2026-01-01,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Russian defenders were invited to the shooting of “New Year’s Night on the First”,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-10/530664,На брифинге в Белом доме Дональд Трамп снова высказался о Гренландии,2026-01-10,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,"At a White House briefing, Donald Trump spoke again about Greenland","In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-13/530827,"Дональд Трамп объявил о введении 25-процентных пошлин для всех стран, которые сотрудничают с Ираном",2026-01-13,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,Donald Trump announces 25 percent tariffs on all countries that cooperate with Iran,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-12/530801,В Минобороны РФ рассказали подробности удара с применением комплекса «Орешник» по тыловым объектам ВСУ,2026-01-12,"В Минздраве Кузбасса подтвердили смерть младенцев в роддоме Новокузнецка
Об этом сообщил министр здравоохранения региона Андрей Тарасов.
Сегодня, 10:27",,The Russian Defense Ministry told the details of the strike with the use of the Oreshnik complex on the rear objects of the AFU,"In the Ministry of health of Kuzbass confirmed the death of babies in the hospital Novokuznetsk
This was reported by the Minister of Health of the region Andrei Tarasov.
Today, 10:27."
https://www.1tv.ru/news/2026-01-01/530158,Поддержка ветеранов СВО и помощь многодетным семьям: что меняется в жизни россиян с 1 января,2026-01-01,"СК возбудил уголовное дело после гибели младенцев в роддоме Новокузнецка
Дело возбуждено по статьям о халатности и причинении смерти по неосторожности.
Сегодня, 10:59",,Support for veterans of SVO and assistance to large families: what is changing in the life of Russians from January 1,"SK opened a criminal case after the death of babies in the hospital Novokuznetsk
The case was initiated under articles of negligence and causing death by negligence.
Today, 10:59."
https://www.1tv.ru/news/issue/2026-01-01/21:00,Выпуск программы «Время» в 21:00 от 01.01.2026,2026-01-01,"СК возбудил уголовное дело после гибели младенцев в роддоме Новокузнецка
Дело возбуждено по статьям о халатности и причинении смерти по неосторожности.
Сегодня, 10:59",,"Release of the program ""Time"" at 21:00 from 01.01. 2026","SK opened a criminal case after the death of babies in the hospital Novokuznetsk
The case was initiated under articles of negligence and causing death by negligence.
Today, 10:59."
https://www.1tv.ru/news/2026-01-13/530824,Группа боевиков пыталась установить украинский флаг в освобожденном российской армией Красноармейске,2026-01-13,"СК возбудил уголовное дело после гибели младенцев в роддоме Новокузнецка
Дело возбуждено по статьям о халатности и причинении смерти по неосторожности.
Сегодня, 10:59",,A group of militants tried to plant a Ukrainian flag in the liberated Russian army Krasnoarmeisk,"SK opened a criminal case after the death of babies in the hospital Novokuznetsk
The case was initiated under articles of negligence and causing death by negligence.
Today, 10:59."
