url,title,date_extracted,content,category
https://www.1tv.ru/news/2008-11-24/178569-segodnya_otmechaet_yubiley_koroleva_epizoda_natalya_krachkovskaya,Сегодня отмечает юбилей «королева эпизода» Наталья Крачковская,2008-11-24,"На счету актрисы около сотни ролей. Главных среди них нет — но каждое появление Крачковской в кадре надолго запоминалось зрителям, а ее реплики привычно разбирали на цитаты. Коллеги актрисы уверяют, что она может стать звездой картины, даже если снимется в массовке. А по словам самой Крачковской, в работе ей больше всего помогает чувство юмора и умение радоваться жизни.",
https://www.1tv.ru/news/2008-11-24/178568-istoriya_tani_kozyro_oslozhnila_situatsiyu_s_lecheniem_detey_chernobylya,История Тани Козыро осложнила ситуацию с лечением «детей Чернобыля»,2008-11-24,"В запутанной истории белорусской девочки Тани Козыро, похоже, можно поставить точку. Сначала школьница объявила о желании навсегда остаться в Америке, где была в гостях. А потом стала просить, чтобы ей помогли вернуться домой. К делу подключились высокопоставленные дипломаты, но последнее слово осталось все-таки за девочкой. Городок Борисов под Минском она предпочла американскому Сан-Франциско.",
https://www.1tv.ru/news/2008-11-24/178567-izbrannyy_prezident_barak_obama_ob_yavil_sostav_svoey_ekonomicheskoy_komandy,Избранный президент Барак Обама объявил состав своей экономической команды,2008-11-24,Команду нового избранного президента США некоторые наблюдатели уже окрестили пожарной. Кто же встанет у руля министерства финансов и национального экономического совета?,
https://www.1tv.ru/news/2008-11-24/178566-prezident_dmitriy_medvedev_podpisal_ryad_vazhnyh_zakonov_v_sferah_ekonomiki_i_politiki,Президент Дмитрий Медведев подписал ряд важных законов в сферах экономики и политики,2008-11-24,"В числе подписанных документов — законы о ратификации договоров о дружбе и взаимопомощи с Абхазией и Южной Осетией, которые подтверждают курс России на развитие всестороннего сотрудничества с этими республиками.",
https://www.1tv.ru/news/2008-11-24/178564-vladimir_putin_predlozhil_obsudit_novye_printsipy_obscheevropeyskoy_bezopasnosti,Владимир Путин предложил обсудить новые принципы общеевропейской безопасности,2008-11-24,"Россия предлагает своим европейским партнерам закрепить в новом договоре об общеевропейской безопасности гарантии реального обеспечения равной безопасности для всех государств евроатлантического пространства. По словам премьер-министра Путина, выступавшего на конференции, это возможно на основе соблюдения нескольких основополагающих принципов.",
https://www.1tv.ru/news/2008-11-24/178563-rossiya_otritsaet_uchastie_nashih_mirotvortsev_v_intsidente_na_yugoosetinskoy_granitse,Россия отрицает участие наших миротворцев в инциденте на югоосетинской границе,2008-11-24,"Сегодня МИД и Министерство обороны России категорически отвергли обвинения в причастности наших миротворцев к инциденту на границе Грузии и Южной Осетии. Официальный Тбилиси утверждает, что автомобильный кортеж, в котором находились Михаил Саакашваили и его польский коллега Лех Качиньский, был якобы обстрелян со стороны российского блокпоста. В Москве эти заявления называют «очередной провокацией».",
https://www.1tv.ru/news/2008-11-24/178562-chelyabinskie_lgotniki_dobivayutsya_polozhennyh_im_po_zakonu_lekarstv_cherez_prokuraturu,Челябинские льготники добиваются положенных им по закону лекарств через прокуратуру,2008-11-24,"В Челябинске в тяжелой ситуации оказались сотни льготников, которые должны получать бесплатные лекарства. Уже несколько месяцев тяжелобольные люди вместо лечения обивают пороги судов. Прокуратура пенсионеров поддерживает, но до торжества справедливости доживают не все.",
https://www.1tv.ru/news/2008-11-24/178561-ukraina_obeschaet_rasplatitsya_s_rossiey_za_gaz_v_techenie_neskolkih_mesyatsev,Украина обещает расплатиться с Россией за газ в течение нескольких месяцев,2008-11-24,"Сегодня премьер-министр Украины Юлия Тимошенко пообещала, что российский газ будет бесперебойно поступать в Европу. Одновременно она в срочном порядке отправила в Москву делегацию, которой поручено урегулировать проблему газового долга.",
https://www.1tv.ru/news/2008-11-24/178559-dmitriy_medvedev_provel_peregovory_s_prezidentom_peru_alanom_garsiey_peresom,Дмитрий Медведев провeл переговоры с президентом Перу Аланом Гарсией Пересом,2008-11-24,Несколько часов назад начался первый в истории официальный визит главы российского государства в Перу. Жители этой страны считают себя наследниками древней и загадочной цивилизации инков.,
https://www.1tv.ru/news/2008-11-24/178558-v_belgorode_nashli_sposob_popolnit_gorodskoy_byudzhet_i_perevospitat_skvernoslovov,В Белгороде нашли способ пополнить городской бюджет и перевоспитать сквернословов,2008-11-24,"Власти Белгорода нашли источник пополнения городской казны, который не иссякнет даже при самом суровом кризисе. Здесь безжалостно штрафуют граждан, которые позволяют себе сквернословить в общественных местах. Вместе с чиновниками радуются и защитники чистоты русского языка, но есть и недовольные. Сельские жители утверждают, что их даже скотина слушается лучше, если подобрать к ней выражение.",
https://www.1tv.ru/news/2008-11-24/178557-v_belgii_roditeli_prodali_svoego_novorozhdennogo_rebenka_cherez_internet,В Бельгии родители продали своего новорожденного ребенка через Интернет,2008-11-24,"Молодая супружеская пара объяснила свой поступок финансовыми трудностями. У них уже есть один ребенок, а содержать второго они не могут. При этом аборт было делать уже поздно. Теперь 22-летней матери и 24-летнему отцу грозит до пяти лет тюрьмы.",
https://www.1tv.ru/news/2008-11-24/178556-mediki_prognoziruyut_v_yanvare_nachalo_epidemii_grippa_v_rossii,Медики прогнозируют в январе начало эпидемии гриппа в России,2008-11-24,"С наступлением холодов россиян ожидает ещe одно испытание — медики предупреждают о начале эпидемии гриппа. По словам врачей, пока заболевших немного. Больше всего случаев зарегистрировано в Барнауле и Норильске. Но уже через месяц их количество резко возрастeт.",
https://www.1tv.ru/news/2008-11-25/178643-na_ukraine_proshel_kruglyy_stol_posvyaschennyy_golodu_v_sovetskom_soyuze_30_h_godov,"На Украине прошел круглый стол, посвященный голоду в Советском Союзе 30-х годов",2008-11-25,"Обсуждалась новая книга американского ученого и историка Марка Таугера, посвященная голоду в Советском Союзе в 32 и 33 годах прошлого столетия.",
https://www.1tv.ru/news/2008-11-25/178642-v_bangkoke_vzyat_shturmom_mezhdunarodnyy_aeroport,В Бангкоке взят штурмом международный аэропорт,2008-11-25,В эти минуты в терминале находятся несколько сотен агрессивно настроенных демонстрантов. По словам очевидцев они вооружены металлическими прутьями и дубинками.,
https://www.1tv.ru/news/2008-11-25/178641-rukovodstvo_gibdd_uprostilo_zhizn_rossiyskim_avtolyubitelyam,Руководство ГИБДД упростило жизнь российским автолюбителям,2008-11-25,"Все споры, вызванные противоречиями между дорожной разметки и знаками, теперь будут решаться в пользу водителя. До сих пор участники движения нередко попадали в неприятные ситуации, когда, например, разметка позволяла совершить обгон, а стоявший на обочине знак, запрещал.",
https://www.1tv.ru/news/2008-11-25/178640-vladimir_putin_potreboval_navesti_poryadok_na_rossiyskih_granitsah,Владимир Путин потребовал навести порядок на российских границах,2008-11-25,"Необходимо сократить избыточные контрольные процедуры на таможне и в срочном порядке внести все изменения в нормативную базу. При этом, как заявил глава правительства, не должно быть никаких лазеек для нарушителей закона. Важные проблемы Владимир Путин обсуждал сегодня и в Выборге при посещении судостроительного завода.",
https://www.1tv.ru/news/2008-11-25/178639-premier_ministr_rf_utverdil_kontseptsiyu_sotsialno_ekonomicheskogo_razvitiya_rossii,Премьер-министр РФ утвердил Концепцию социально-экономического развития России,2008-11-25,Концепция утверждена до 2020 года. Об этом сегодня сообщили в пресс-службе правительства.,
https://www.1tv.ru/news/2008-11-25/178638-do_1_dekabrya_ukraina_dolzhna_polnostyu_pogasit_dolgi_za_gaz,До 1 декабря Украина должна полностью погасить долги за газ,2008-11-25,"Как было подчеркнуто на переговорах руководителей «Газпрома» и «Нафтогаза» Украины, переход на прямые долгосрочные контракты между «Газпромом» и «Нафтогазом» Украины возможен только при условии погашения украинской стороной всей имеющейся задолженности.",
https://www.1tv.ru/news/2008-11-25/178633-okolo_sobstvennogo_doma_rasstrelyana_predsedatel_oblastnogo_suda_lyubov_drozdova,Около собственного дома расстреляна председатель областного суда Любовь Дроздова,2008-11-25,"Пять часов медики боролись за ее жизнь. На этот час состояние Дрозовой врачи оценивают как крайне тяжелое, она находится в реанимации. Сейчас следователи изучают видеозаписи с камер наблюдения у подъезда, где совершено покушение и пытаются понять, кому было выгодно организовать попытку убийства председателя суда.",
https://www.1tv.ru/news/2008-11-25/178632-opasnyy_tryuk_prodemonstriroval_amerikanskiy_kaskader_dzho_erik_skott,Опасный трюк продемонстрировал американский каскадер Джо Эрик Скотт,2008-11-25,Без парашюта и дельтаплана он совершил перелет через пропасть глубиной почти в 500 метров.,
https://www.1tv.ru/news/2008-11-25/178631-v_pyatigorske_proshel_neobychnyy_chempionat,В Пятигорске прошeл необычный чемпионат,2008-11-25,"Автором идеи стал один из местных жителей. Сначала он бросил курить, затем занялся дыхательной гимнастикой, а в результате изобрeл совершенно новый вид спорта. Постепенно состязаниями «Кто лучше дунет» увлeкся весь город.",
https://www.1tv.ru/news/2008-11-26/178715-yubiley_u_anny_shatilovoy_narodnoy_artistki_rossii_i_legendarnoy_televeduschey,Юбилей у Анны Шатиловой — народной артистки России и легендарной телеведущей,2008-11-26,"Долгие годы Анна Шатилова вела главную информационную программу страны, трансляции праздничных парадов с Красной площади, «Голубые огоньки» и другие передачи.",
https://www.1tv.ru/news/2008-11-26/178714-aerogidrodinamicheskiy_institut_im_zhukovskogo_otprazdnuet_90_letie,Аэрогидродинамический институт им. Жуковского отпразднует 90-летие,2008-11-26,В подмосковном Жуковском готовятся к юбилею легендарного аэрогидродинамического института. 90 лет в ЦАГИ испытывают российские летательные аппараты. Сложнейшая аппаратура позволяет создать «иллюзию полета». Экзамен на прочность здесь сдавали и Ту-154 и новейший «Суперджет».,
https://www.1tv.ru/news/2008-11-26/178713-na_yuge_afriki_mozhet_poyavitsya_esche_odin_pravoslavnyy_hram,На юге Африки может появиться ещe один православный храм,2008-11-26,"С просьбой об открытии прихода к представителям Московского патриархата обратились россияне, которые живут и работают в Анголе. Особенно много наших специалистов заняты в алмазной промышленности. Во многом благодаря их помощи, производство драгоценных камней в стране растeт, и уже в этом году оно может превысить отметку в 10 миллионов каратов.",
https://www.1tv.ru/news/2008-11-26/178710-v_blizhayshee_vremya_v_rossii_budet_utverzhdena_programma_razvitiya_konkurentsii,В ближайшее время в России будет утверждена программа развития конкуренции,2008-11-26,"Об этом заявил премьер-министр Путин на заседании по конкурентоспособности и предпринимательству. По словам главы правительства, сейчас важно снять те административные и инфраструктурные барьеры, которые мешают развитию бизнеса. Нельзя упускать из виду и ситуации, когда отдельным игрокам на рынке предоставляют незаконные преимущества.",
https://www.1tv.ru/news/2008-11-26/178709-v_rio_de_zhaneyro_proshli_peregovory_prezidentov_rossii_i_brazilii,В Рио-де-Жанейро прошли переговоры президентов России и Бразилии,2008-11-26,Для краткосрочных поездок в Бразилию визы больше не нужны. Об этом договорились Дмитрий Медведев и бразильский лидер Луис Игнасиу да Силва. Главы государств обсудили еще целый ряд актуальных проблем и вопросы экономического сотрудничества. В Рио-де-Жанейро Дмитрий Медведев посетил также самый большой в мире футбольный стадион. Для местных жителей это место почти священное.,
https://www.1tv.ru/news/2008-11-26/178707-situatsiya_v_stolitse_tailanda_esche_bolshe_obostrilas,Ситуация в столице Таиланда еще больше обострилась,2008-11-26,"В районе главного аэропорта Бангкока сегодня гремели взрывы, и велась перестрелка. Есть пострадавшие. Сторонники оппозиции заблокировали работу воздушного порта, где сегодня должен был приземлиться самолет главы правительства, возвращавшегося из Лимы с саммита АТЭС.",
https://www.1tv.ru/news/2008-11-26/178706-v_moskve_vozobnovilsya_protsess_po_delu_ob_ubiystve_anny_politkovskoy,В Москве возобновился процесс по делу об убийстве Анны Политковской,2008-11-26,"В самом начале заседания был дан ответ на ходатайство Генпрокуратуры, которая накануне потребовала отстранить судью Евгения Зубова, обвинив его в процессуальных нарушениях.",
https://www.1tv.ru/news/2008-11-26/178705-sostoyanie_sudi_drozdovoy_posle_pokusheniya_neskolko_uluchshilos,Состояние судьи Дроздовой после покушения несколько улучшилось,2008-11-26,Накануне председатель Самарского областного суда Любовь Дроздова получила огнестрельное ранение в область живота. Утром судья пришла в сознание и даже смогла ответить на несколько вопросов следователей. Еe показания позволили уточнить некоторые детали преступления и сузить круг подозреваемых.,
https://www.1tv.ru/news/2008-11-26/178704-sledstvie_rassmatrivaet_neskolko_versiy_prichin_ubiystva_mera_vladikavkaza,Следствие рассматривает несколько версий причин убийства мэра Владикавказа,2008-11-26,"В столице Северной Осетии совершено второе за месяц громкое преступление. Сегодня во Владикавказе убит мэр города Виталий Караев. Судя по характеру преступления, оно было тщательно спланировано, действовал профессиональный убийца. Одним выстрелом он поразил сразу несколько жизненно важных органов, и врачи ничего не смогли сделать.",
https://www.1tv.ru/news/2008-11-26/178703-diktor_tsentralnogo_televideniya_anna_shatilova_otmechaet_yubiley,Диктор Центрального телевидения Анна Шатилова отмечает юбилей,2008-11-26,"Много лет она вела программу «Время», трансляции праздничных парадов с Красной площади, «Голубые огоньки». Шатилова пришла на телевидение случайно и прошла конкурс из пятисот человек.",
https://www.1tv.ru/news/2008-11-26/178702-k_mks_otpravilsya_obnovlennyy_gruzovoy_korabl_progress,К МКС отправился обновленный грузовой корабль «Прогресс»,2008-11-26,"На борту грузового корабля «Прогресс» топливо, вода и система для очистки воздуха. Прошлый экипаж по неосторожности развел на станции грибы, и теперь эти аллергены серьезно осложняют жизнь космонавтам. До станции «Прогресс» долетит через четыре дня — это в два раза больше, чем обычно. За это время специалисты проверят работу новых систем корабля.",
https://www.1tv.ru/news/2008-11-26/178701-krupnaya_partiya_narkotikov_zaderzhana_v_moskovskom_aeroportu_domodedovo,Крупная партия наркотиков задержана в московском аэропорту Домодедово,2008-11-26,"Гражданин Таджикистана пытался провезти в столицу 15 килограммов героина, спрятав его в груши. При проверке багажа пассажиров рейса Душанбе-Москва внимание таможенников привлекли два ящика с фруктами.",
https://www.1tv.ru/news/2008-11-27/178784-analiticheskaya_programma_odnako_s_mihailom_leontievym,Аналитическая программа «Однако» с Михаилом Леонтьевым от 27.11.2008,2008-11-27,Ведущий:,
https://www.1tv.ru/news/2008-11-27/178783-premier_ministr_rossii_provel_peregovory_po_telefonu_s_glavoy_pravitelstva_ukrainy,Премьер-министр России провел переговоры по телефону с главой правительства Украины,2008-11-27,"Владимир Путин поздравил свою коллегу с Днем Рождения и отметил, что в России хотят и дальше развивать сотрудничество с украинскими партнерами во всех областях.",
https://www.1tv.ru/news/2008-11-27/178782-na_territorii_natsionalnogo_parka_kurshskaya_kosa_nachali_snos_kottedzhnyh_poselkov,На территории национального парка «Куршская коса» начали снос коттеджных поселков,2008-11-27,"Строители под присмотром судебных приставов начали снос особняков на территории национального парка «Куршская коса». Пока речь идeт только о двух домах, но защитники природы надеются, что власти займутся и другими элитными дачами, незаконно возведeнными на заповедной земле.",
https://www.1tv.ru/news/2008-11-27/178781-pozhiznennaya_renta_budet_rasschityvatsya_po_novomu,Пожизненная рента будет рассчитываться по-новому,2008-11-27,"Речь идет о договорах, которые чаще всего заключают пожилые люди — регулярные выплаты они получают в обмен на свои квартиры. Именно эти суммы, а точнее способ их расчета, не устроил двух пенсионерок из Екатеринбурга и Самарской области. С жалобой они обратились в Конституционный суд, и сегодня он признал их требования обоснованными. Репортаж Ольги Суховой.",
https://www.1tv.ru/news/2008-11-27/178777-mid_rossii_obratilsya_k_nashim_turistam_s_prizyvom_vozderzhatsya_ot_poezdok_v_tailand,МИД России обратился к нашим туристам с призывом воздержаться от поездок в Таиланд,2008-11-27,"До тех пор, пока ситуация там не нормализуется. Однако пока поток желающих сменить холодную осень на вечное лето не иссякает.",
https://www.1tv.ru/news/2008-11-27/178776-premier_ministr_tailanda_vvel_v_2_stolichnyh_aeroportah_rezhim_chrezvychaynogo_polozheniya,Премьер-министр Таиланда ввел в 2 столичных аэропортах режим чрезвычайного положения,2008-11-27,"Сейчас оттуда поступает крайне противоречивая информация. Несмотря на внешнее спокойствие, по некоторым сообщениям полиция готовится к штурму аэропортов, занятых оппозиционерами.",
https://www.1tv.ru/news/2008-11-27/178774-spetssluzhby_vseh_stran_gotovy_predlozhit_svoyu_pomosch_indiyskim_vlastyam,Спецслужбы всех стран готовы предложить свою помощь индийским властям,2008-11-27,"Весь мир сейчас следит за развитием событий в Мумбаи. Правительство Великобритании и Национальный совет по безопасности США провели специальные заседания. Из Мумбаи сегодня приходили сообщения, что граждане именно этих стран больше всего интересовали террористов.",
https://www.1tv.ru/news/2008-11-27/178773-prezident_rf_vyrazil_soboleznovanie_narodu_indii,Президент РФ выразил соболезнование народу Индии,2008-11-27,"Соболезнования индийскому народу уже передали главы многих государств. По словам Дмитрия Медведева, действия террористов в Мумбаи вызывают гнев и возмущение. Уничтожение мирных граждан и захват заложников Медведев назвал преступлениями против основ цивилизованного общества.",
https://www.1tv.ru/news/2008-11-27/178772-v_mumbai_spetsnaz_polnostyu_ochistil_otel_tadzh_mahal_ot_terroristov,В Мумбаи спецназ полностью очистил отель «Тадж-Махал» от террористов,2008-11-27,"Убиты 125 человек, более 300 ранены. В захваченных боевиками отелях и других зданиях остаются заложники. Их судьба неизвестна. Фешенебельные гостиницы «Тадж-Махал» и «Оберой» охвачены огнем, почти на всех этажах слышна стрельба. Элитные подразделения национальной гвардии и спецназа военно-морских сил Индии ведут поэтажную зачистку зданий, где укрепились террористы.",
https://www.1tv.ru/news/2008-11-27/178771-rossiyane_otmechayut_den_morskoy_pehoty,Россияне отмечают День морской пехоты,2008-11-27,"Датой создания этого рода войск принято считать 27 ноября 1705 года, когда Петр Первый издал указ о формировании «полка морских солдат».",
https://www.1tv.ru/news/2008-11-27/178770-v_rossii_k_2012_godu_budet_vveden_edinyy_dlya_vseh_spasatelnyh_sluzhb_nomer_telefona,В России к 2012 году будет введeн единый для всех спасательных служб номер телефона,2008-11-27,"Этот номер — «112». Об этом заявил глава МЧС Сергей Шойгу, который вместе с министром внутренних дел Рашидом Нургалиевым присутствовал на учениях в Карелии. Там отрабатывались действия специальных служб в случае серьезного происшествия на дороге.",
https://www.1tv.ru/news/2008-11-28/178846-samye_neobychnye_elki_predstavleny_na_vystavke_kotoraya_otkrylas_v_parizhe,"Самые необычные елки представлены на выставке, которая открылась в Париже",2008-11-28,Перед участниками выставки поставили задачу — поразить воображение посетителей.,
https://www.1tv.ru/news/2008-11-28/178844-proveden_uspeshnyy_pusk_ballisticheskoy_rakety_bulava,Проведен успешный пуск баллистической ракеты «Булава»,2008-11-28,Из акватории Белого моря с подводного крейсера «Дмитрий Донской» успешно проведен испытательный пуск баллистической ракеты «Булава». Она поразила цель на полигоне Кура на Камчатке.,
https://www.1tv.ru/news/2008-11-28/178843-problemy_srednego_klassa_obsuzhdali_v_moskve_na_forume_strategiya_2020,Проблемы среднего класса обсуждали в Москве на форуме «Стратегия-2020»,2008-11-28,"По оценке экспертов, к среднему классу можно отнести около 40 % населения нашей страны. Главной темой дискуссии стал мировой финансовый кризис и проблемы, с которыми сталкиваются сейчас российские граждане.",
https://www.1tv.ru/news/2008-11-28/178842-v_rossii_poyavilas_novaya_forma_borby_so_zlostnymi_neplatelschikami,В России появилась новая форма борьбы со злостными неплательщиками,2008-11-28,"Судебные приставы вышли на российские дороги. Они участвуют в операции под кодовым названием «Поток». Еe цель — выявить автомобили злостных неплательщиков. Их останавливают и ставят владельцев перед выбором: либо погасить долг, либо лишиться машины.",
https://www.1tv.ru/news/2008-11-28/178841-vladimir_putin_vstretilsya_s_gubernatorom_yaroslavskoy_oblasti,Владимир Путин встретился с губернатором Ярославской области,2008-11-28,"Сергей Вахруков сообщил Владимиру Путину о ситуации в регионе. Шла речь о работе банковской системы, помощи малому бизнесу, создании новых рабочих мест и зарплатах бюджетникам.",
https://www.1tv.ru/news/2008-11-28/178839-poslednim_punktom_latinoamerikanskogo_turne_rossiyskogo_prezidenta_stala_kuba,Последним пунктом латиноамериканского турне российского Президента стала Куба,2008-11-28,"На Острове Свободы российского Президента очень ждали. Он встретился с легендарным команданте Фиделем Кастро, который в последнее время отошeл от активного руководства страной. Они обсудили вопросы двустороннего сотрудничества и международные проблемы. С нынешним лидером, Раулем Кастро, Дмитрий Медведев провeл важные переговоры и посетил недавно построенный Православный храм.",
https://www.1tv.ru/news/2008-11-28/178837-indiyskiy_spetsnaz_uzhe_dvoe_sutok_boretsya_s_terroristami_napavshimi_na_mumbai,"Индийский спецназ уже двое суток борется с террористами, напавшими на Мумбаи",2008-11-28,"Противоречивые сообщения приходят из индийского города Мумбаи. Сегодня днем местные власти объявили о завершении операции по уничтожению террористов, атаковавших двое суток назад деловую столицу Индии. Однако с наступлением темноты в отеле «Тадж-Махал» вновь начался бой. Из здания доносятся звуки выстрелов и взрывов, а снаружи его обстреливают из крупнокалиберных пулеметов.",
https://www.1tv.ru/news/2008-11-28/178836-poka_odni_rossiyane_spasali_bolnuyu_devochku_drugie_vyyasnyali_ee_natsionalnost,"Пока одни россияне спасали больную девочку, другие выясняли еe национальность",2008-11-28,"Гордость и стыд — эти противоречивые чувства испытывали в последнее время многочисленные пользователи российского сегмента Всемирной паутины. В Интернете разгорелась ожесточeнная дискуссия на, казалось бы, совершенно немыслимую тему — надо ли помогать больному ребeнку, если этот ребeнок другой национальности.",
https://www.1tv.ru/news/2008-11-28/178835-v_gosudarstvennoy_kollektsii_unikalnyh_instrumentov_gotovyatsya_k_yubileyu,В Государственной коллекции уникальных инструментов готовятся к юбилею,2008-11-28,"Со дня основания Государственной коллекции уникальных инструментов исполняется девяносто лет. Именно там хранятся скрипки легендарных итальянских мастеров, играть на которых — мечта любого музыканта.",
https://www.1tv.ru/news/2008-11-28/178833-premier_vladimir_putin_vstretilsya_s_predstavitelyami_germanskogo_kontserna_e_on,Премьер Владимир Путин встретился с представителями германского концерна Э.OН,2008-11-28,"Э.ОН — крупнейшая частная электроэнергетическая и газовая компания в Европе. На сегодняшней встрече председатель правления концерна Вульф Бернотат попросил политической поддержки деятельности Э.ОН в нашей стране. Также Бернотат поинтересовался у Путина, не изменился ли подход государства к либерализации энергетического рынка страны.",
https://www.1tv.ru/news/2008-11-28/178832-v_gavane_proshli_peregovory_dmitriya_medvedeva_i_raulya_kastro,В Гаване прошли переговоры Дмитрия Медведева и Рауля Кастро,2008-11-28,"На встрече обсуждалось экономическое сотрудничество, совместная работа в сфере безопасности, а также вопросы глобальной политики. Президент отметил, что за последние 4 месяца между Россией и Кубой подписано много соглашений в области энергетики, цветной металлургии и туризма.",
https://www.1tv.ru/news/2008-11-29/178882-v_amerike_startoval_sezon_rozhdestvenskih_rasprodazh,В Америке стартовал сезон рождественских распродаж,2008-11-29,Для сотрудников и посетителей одного из крупнейших в Нью-Йорке торговых центров этот день стал поистине чeрным.,
https://www.1tv.ru/news/2008-11-29/178881-v_kieve_proshlo_zasedanie_ukraino_rossiyskogo_foruma,В Киеве прошло заседание «Украино-Российского форума»,2008-11-29,"Оно было посвящено сотрудничеству между двумя странами. Речь шла, в том числе, о преодолении последствий мирового финансового кризиса. По словам экс-президента Леонида Кучмы, украинской экономике выгодно ориентироваться в первую очередь на российский рынок, а не на западный.",
https://www.1tv.ru/news/2008-11-29/178880-v_mgu_imeni_m_v_lomonosova_otkrylas_laboratoriya_tehnologiy_buduschego,В МГУ имени М. В. Ломоносова открылась лаборатория технологий будущего,2008-11-29,"Работающие там люди уже живут в мире, где фантастика становится реальностью. Где привычные материалы приобретают совершенно новые свойства, умные лекарства сами находят и убивают вирусы, а продукты заботятся о собственной свежести.",
https://www.1tv.ru/news/2008-11-29/178879-v_sochi_postroili_pervuyu_ochered_ob_ezdnoy_dorogi_vokrug_kurorta,В Сочи построили первую очередь объездной дороги вокруг курорта,2008-11-29,"В Сочи сдан в эксплуатацию новый участок объездной дороги. Удалось направить транспортные потоки в обход загруженного района городской ТЭС. На четыре с половиной километра трассы приходится два тоннеля, семь мостов и эстакада. Планируется, что уже через год строительство объездной дороги вокруг Сочи будет завершено. Открытие этой трассы считается одной из приоритетных задач подготовки к зимней Олимпиаде 2014 года.",
https://www.1tv.ru/news/2008-11-29/178877-v_mumbai_pogibla_semya_iz_izrailya_vyzhil_tolko_dvuhletniy_malysh,"В Мумбаи погибла семья из Израиля, выжил только двухлетний малыш",2008-11-29,"Среди объектов, которые захватили террористы, был и Еврейский культурный центр. Там в живых террористы не оставили никого. Чудом удалось спасти только двухгодовалого малыша и его няню.",
https://www.1tv.ru/news/2008-11-29/178876-v_mumbai_zavershena_spetsoperatsiya_po_likvidatsii_terroristov,В Мумбаи завершена спецоперация по ликвидации террористов,2008-11-29,"По последним данным, в индийском городе Мумбаи, атакованном террористами, погибли 195 человек, раненых — 295. Это официальные данные. Сегодня власти сообщили, что беспрецедентная по числу жертв и объему разрушений атака отбита.",
https://www.1tv.ru/news/2008-11-29/178875-v_sochi_sdan_v_ekspluatatsiyu_novyy_uchastok_ob_ezdnoy_dorogi,В Сочи сдан в эксплуатацию новый участок объездной дороги,2008-11-29,"Таким образом, удалось направить транспортные потоки мимо загруженного района городской ТЭС. Для этого пришлось построить дорогу протяжeнностью в четыре с половиной километра с 2 тоннелями, 7 мостами и эстакадами.",
https://www.1tv.ru/news/2008-11-29/178873-zhiteli_poselka_laptevo_yaroslavskoy_oblasti_neskolko_mesyatsev_zhivut_bez_vody,Жители поселка Лаптево Ярославской области несколько месяцев живут без воды,2008-11-29,"Они ждут зимы, пожалуй, больше, чем кто-либо в стране. Выпавший снег они собирают и несут домой, другого способа достать воду в селе нет. Водонапорную башню, которая сломалась несколько месяцев назад, местная администрация восстанавливать не спешит, речка грязная, а до колодца в соседнем селе 2 километра пешком.",
